published,channel,title,btc_change_15m,btc_change_1h,actual_15m,actual_1h,sentiment,confidence,news_type,model_score,model_score_1h,pred_15m,pred_1h,confidence_model,result_15m,result_1h
2026-04-22 03:24:15+00:00,unusual_whales_TG1,"The United States will ban individuals accused of promoting antisemitism from attending the 2026 FIFA World Cup, U.S. antisemitism envoy Rabbi Yehuda Kaploun has announced.",-0.11159768602139848,-0.12361768409973667,0,0,negative,0.5965,partnership,0.342,0.3901,0,0,0.0478,✔️ TN,✔️ TN
2026-04-21 21:31:30+00:00,unusual_whales_TG1,"The Pentagon’s largest-ever budget request earmarks $75 billion for drones and technologies to counter them, per Bloomberg.",-0.0801441509721656,-0.2811065688300404,0,0,positive,0.5759,partnership,0.3499,0.3956,0,0,0.0551,✔️ TN,✔️ TN
2026-04-21 20:58:59+00:00,unusual_whales_TG1,"""The Trump administration is reportedly considering a bailout for the United Arab Emirates over economic losses sustained as a result of the U.S. war with Iran,"" per the New Republic.",-0.1591973210569069,-0.19619937037068436,0,0,positive,0.7854,macro_economic,0.3813,0.418,0,1,0.0651,✔️ TN,❌ FP
2026-04-21 20:27:44+00:00,unusual_whales_TG1,"JUST IN: Trump: ""I have therefore directed our Military to continue the Blockade and, in all other respects, remain ready and able, and will therefore extend the Ceasefire until such time as their pro",0.007518739367725987,-0.15070513618432685,0,0,positive,0.7246,market_analysis,0.3621,0.4009,0,1,0.0535,✔️ TN,❌ FP
2026-04-21 19:28:03+00:00,unusual_whales_TG1,"BREAKING: Larry Johnson, a retired CIA analyst, has reportedly claimed that Trump tried to reportedly access nuclear codes but was stopped by the chairman of the Joint Chiefs of Staff, per Newsweek.",-1.1979481543273587,-0.16749868325077605,1,0,negative,0.5574,etf,0.3707,0.3994,0,0,0.0564,⚠️ FN,✔️ TN
2026-04-21 19:01:34+00:00,unusual_whales_TG1,This has been a cool project to follow,-0.17329063356334137,-0.8179471095116977,0,1,positive,0.6159,defi,0.3761,0.4182,0,1,0.0713,✔️ TN,✅ TP
2026-04-21 18:41:29+00:00,unusual_whales_TG1,"Kevin Warsh: The broad contours of the economy are improving. The potential of the economy, the real results of the economy are improving.",0.08921078964720557,-0.7986344752376293,0,1,positive,0.9514,institutional,0.3605,0.4084,0,1,0.0487,✔️ TN,✅ TP
2026-04-21 18:13:10+00:00,porter_news,JUST IN:  Brent Crude oil surges back over $100 as US-Iran peace talks are put on hold.,-0.1410650530581564,0.03364551021637724,0,0,negative,0.5815,market_analysis,0.4465,0.5278,1,1,0.0912,❌ FP,❌ FP
2026-04-21 18:08:13+00:00,unusual_whales_TG1,"BREAKING: US Representative Sheila Cherfilus-McCormick (D-FL), who was charged with stealing $5 million in FEMA funds, resigns",-0.18882763227955757,0.13134857509482536,0,0,negative,0.8625,etf,0.3998,0.443,1,1,0.0642,❌ FP,❌ FP
2026-04-21 18:04:13+00:00,unusual_whales_TG1,"BREAKING: JD Vance’s planned trip to Islamabad for Iran deal has been put on hold currently after Iran failed to respond to US negotiating terms, per CNN",-0.2140412034939208,0.2230108515543183,0,0,negative,0.9428,etf,0.3707,0.389,0,0,0.0643,✔️ TN,✔️ TN
2026-04-21 17:32:34+00:00,unusual_whales_TG1,"Amazon, $AMZN, has launched a national GLP-1 weight-loss program.",0.41491903670834984,0.28299163725471393,1,0,positive,0.5871,etf,0.3778,0.4217,0,1,0.0718,⚠️ FN,❌ FP
2026-04-21 16:49:43+00:00,unusual_whales_TG1,Taker buy/sell ratio hits a new 5-year high,-0.42607938003758405,-0.36694446345559933,1,0,positive,0.8821,defi,0.3509,0.3944,0,0,0.0511,⚠️ FN,✔️ TN
2026-04-21 16:21:30+00:00,unusual_whales_TG1,Kevin Warsh: Trump never asked me to cut rates at particular meeting,0.1684470008216904,-0.8549027663653808,0,1,negative,0.4778,macro_economic,0.3632,0.3996,0,0,0.0566,✔️ TN,⚠️ FN
2026-04-21 15:59:54+00:00,unusual_whales_TG1,Trump: We have totally won the war with Iran.,-0.026569822714601052,-0.23854879501177137,0,0,positive,0.6269,market_analysis,0.3863,0.4463,0,1,0.0812,✔️ TN,❌ FP
2026-04-21 15:52:18+00:00,unusual_whales_TG1,Trump: I would have won the Vietnam war quickly.,0.19856868375348768,0.3178208262311443,0,0,positive,0.5136,etf,0.3813,0.4222,0,1,0.0553,✔️ TN,❌ FP
2026-04-21 15:18:43+00:00,porter_news,JUST IN:  Trump administration considers financial bailout for UAE over losses from US war with Iran.,-0.42881580057439245,-0.013082560565066294,1,0,positive,0.6411,etf,0.4169,0.4208,1,1,0.0746,✅ TP,❌ FP
2026-04-21 15:13:25+00:00,unusual_whales_TG1,Trump: It would be brilliant if Amazon and Apple not seek a tariff refund.,-0.10068470615283744,0.25045139188127313,0,0,positive,0.6787,partnership,0.3514,0.3854,0,0,0.0488,✔️ TN,✔️ TN
2026-04-21 14:29:31+00:00,unusual_whales_TG1,Trump: Israel has been a great partner for us... NATO is not helping us.,0.37451900210010386,-0.6734988027810997,1,1,negative,0.4456,institutional,0.3835,0.4217,0,1,0.0725,⚠️ FN,✅ TP
2026-04-21 14:29:18+00:00,unusual_whales_TG1,"JPMorgan has raised its S&P500 target year-end to 7,600.",0.37451900210010386,-0.6734988027810997,1,1,positive,0.929,institutional,0.361,0.4006,0,1,0.051,⚠️ FN,✅ TP
2026-04-21 13:17:43+00:00,unusual_whales_TG1,"Canada has ‘the worst strategy’ when it comes to trade, per Commerce Secretary Howard Lutnick",-0.23383729672675097,0.2091349702776549,0,0,negative,0.9166,partnership,0.3528,0.4063,0,1,0.0416,✔️ TN,❌ FP
2026-04-21 12:58:16+00:00,unusual_whales_TG1,"Representative Ilhan Omar filed documents with Congress saying her wealth was between $6 million and $30 million. Now she says that was a mistake, and her wealth is actually between $18,000 and $95,00",-0.02337866891832158,-0.1440347030488185,0,0,negative,0.564,regulatory,0.3568,0.395,0,0,0.0515,✔️ TN,✔️ TN
2026-04-21 11:44:55+00:00,unusual_whales_TG1,Oxford Economics says the global GDP will grow at 2.9% in 2026.,-0.038505580759600824,-0.8371335530439475,0,1,positive,0.87,institutional,0.3612,0.4088,0,1,0.0624,✔️ TN,✅ TP
2026-04-21 11:31:08+00:00,unusual_whales_TG1,"UBS says it sees little stock upside left in Europe this year, per Bloomberg.",-0.2402766684662062,-0.3032910741072909,0,0,negative,0.6724,macro_economic,0.3574,0.4082,0,1,0.062,✔️ TN,❌ FP
2026-04-21 11:30:49+00:00,unusual_whales_TG1,"Bonds tied to US prime auto loans are weakening, signaling that investors are getting slightly more worried about the strength of consumers as more borrowers fall behind on car debt payments, per Bloo",-0.24844062475210507,-0.38680386524659993,0,0,negative,0.9658,macro_economic,0.3404,0.3867,0,0,0.0437,✔️ TN,✔️ TN
2026-04-21 04:49:42+00:00,unusual_whales_TG1,"There is a 68% chance that the Strat of Hormuz traffic returns to normal by end of May, per Polymarket:",0.1651058515774781,0.09772702780941434,0,0,positive,0.843,macro_economic,0.3573,0.4042,0,1,0.0505,✔️ TN,❌ FP
2026-04-21 04:49:19+00:00,unusual_whales_TG1,Tucker Carlson:  “I’ll be tormented for a long time by the fact that I played a role in getting Donald Trump elected. And I want to say that I’m sorry for misleading people.”,0.1651058515774781,0.09772702780941434,0,0,negative,0.6929,macro_economic,0.352,0.379,0,0,0.0496,✔️ TN,✔️ TN
2026-04-21 04:49:04+00:00,unusual_whales_TG1,"Jeff Bezos is close to finalizing a $10 billion funding round for his AI startup that’s developing models with the capability of understanding the physical world, per FT",0.1651058515774781,0.09772702780941434,0,0,positive,0.5582,partnership,0.348,0.3934,0,0,0.0517,✔️ TN,✔️ TN
2026-04-21 00:18:37+00:00,unusual_whales_TG1,BREAKING: Trump has signed an executive order invoking the Defense Production Act amid rising energy prices.,0.06974219373727522,0.16385198313217725,0,0,positive,0.7295,macro_economic,0.3419,0.3905,0,0,0.048,✔️ TN,✔️ TN
2026-04-21 00:06:47+00:00,unusual_whales_TG1,"Labor Secretary Lori Chavez-DeRemer is stepping down amid an investigation of allegations of widespread misconduct, per CNN",0.2038622103797857,0.6126826645284787,0,1,negative,0.804,defi,0.3581,0.3944,0,0,0.0583,✔️ TN,⚠️ FN
2026-04-20 23:41:36+00:00,unusual_whales_TG1,"BREAKING: The BBC has found a pattern of spikes in trades on financial markets ahead of public announcements by President Trump, including during the Iran war",0.11422869043061243,0.1869808589084355,0,0,negative,0.8761,market_analysis,0.3535,0.3867,0,0,0.0455,✔️ TN,✔️ TN
2026-04-20 22:58:40+00:00,unusual_whales_TG1,"BREAKING: The 11 dead or missing U.S. scientists are now being viewed as a ""NATIONAL SECURITY THREAT,"" per FOX.",-0.29065114702036765,-0.17541471951546217,0,0,negative,0.9099,etf,0.3652,0.3968,0,0,0.0481,✔️ TN,✔️ TN
2026-04-20 22:52:04+00:00,unusual_whales_TG1,"""Amazon’s price fixing allegedly drove up prices everywhere,"" per the Verge",-0.24567429805978594,-0.10454029331064509,0,0,negative,0.9221,partnership,0.3533,0.4003,0,1,0.0448,✔️ TN,❌ FP
2026-04-20 22:23:12+00:00,unusual_whales_TG1,"Although the US economy is ""extremely strong,"" Wells Fargo CEO Charles Scharf acknowledges that sentiment among consumers and businesses is poor: ""Everyone's nervous.",0.05910958324320221,-0.27362866095994465,0,0,negative,0.9624,macro_economic,0.3552,0.3877,0,0,0.0523,✔️ TN,✔️ TN
2026-04-20 22:22:55+00:00,unusual_whales_TG1,"BREAKING: The BBC has reported that there appears to be ""insider trading consistently happening in the Trump administration before announcements.""",0.10558820678379245,-0.26065812653830434,0,0,negative,0.9115,etf,0.3441,0.3793,0,0,0.0469,✔️ TN,✔️ TN
2026-04-20 22:21:30+00:00,unusual_whales_TG1,"In April 20, 2020, oil prices closed below zero, at -$37.63, per Bloomberg.",0.15815186108664303,-0.21953169557182464,0,0,negative,0.5437,etf,0.3668,0.4125,0,1,0.0623,✔️ TN,❌ FP
2026-04-20 22:21:10+00:00,unusual_whales_TG1,"Trump: The Iranian leadership has forced hundreds of Ships toward the United States, mostly Texas, Louisiana, and Alaska, to get their Oil",0.15815186108664303,-0.21953169557182464,0,0,negative,0.8598,defi,0.387,0.42,0,1,0.0565,✔️ TN,❌ FP
2026-04-20 22:20:39+00:00,unusual_whales_TG1,"Trump: I am winning the War, BY A LOT, things are going very well.",0.07995415698442665,-0.3127753976518276,0,0,positive,0.8812,macro_economic,0.3601,0.4027,0,1,0.0522,✔️ TN,❌ FP
2026-04-20 22:19:57+00:00,unusual_whales_TG1,"Traffic through the Strait of Hormuz has collapsed, per Bloomberg",0.1119177010505637,-0.26048288557254246,0,0,negative,0.9582,mining,0.3547,0.3883,0,0,0.0521,✔️ TN,✔️ TN
2026-04-20 17:39:08+00:00,unusual_whales_TG1,"Meta, $META, has said it does not have enough workers to help it build data centers in the US, per Bloomberg",0.005632177646538611,0.45314628348161823,0,0,negative,0.8535,institutional,0.3418,0.3833,0,0,0.0421,✔️ TN,✔️ TN
2026-04-20 17:38:18+00:00,unusual_whales_TG1,"Trump says a ceasefire extension is ""unlikely.""",0.15638309357408584,0.3854343712328069,0,0,negative,0.4618,etf,0.4142,0.489,1,1,0.0634,❌ FP,❌ FP
2026-04-20 17:37:51+00:00,unusual_whales_TG1,FBI Director Kash Patel has filed a $250 million defamation suit against The Atlantic over a story detailing allegations of excessive drinking and unexplained absences.,0.07663678808700225,0.3370909910723159,0,0,negative,0.8859,etf,0.3743,0.4103,0,1,0.0529,✔️ TN,❌ FP
2026-04-20 17:37:19+00:00,unusual_whales_TG1,"The US government has set up a process to refundup to $166 billion in tariffs for companies, per Reuters",0.07663678808700225,0.3370909910723159,0,0,positive,0.6782,regulatory,0.3719,0.4102,0,1,0.0638,✔️ TN,❌ FP
2026-04-20 17:02:32+00:00,porter_news,"JUST IN:  Pavel Durov criticized EU and UK social media regulation, claiming authorities pressure platforms to censor dissent while framing it as child protection.",0.533873152704458,0.9734998486698464,1,1,negative,0.8076,partnership,0.4129,0.4825,1,1,0.0555,✅ TP,✅ TP
2026-04-20 15:27:47+00:00,unusual_whales_TG1,Barclays has said the US economy has remained strong and avoided geopolitical tensions.,0.0048118920359477655,-0.32936343427377734,0,0,positive,0.9502,etf,0.3637,0.4059,0,1,0.0593,✔️ TN,❌ FP
2026-04-20 14:38:07+00:00,unusual_whales_TG1,Trump has said gas pries will soon drop when the Iran war ends.,-0.5775415299298116,0.15953885729945522,1,0,negative,0.9165,etf,0.3934,0.4432,1,1,0.0612,✅ TP,❌ FP
2026-04-20 14:28:16+00:00,unusual_whales_TG1,"""There is a US effort to extend ceasefire between Lebanon and Israel,"" per Lebanese Parliament Speaker Berri",-0.31865562551367216,0.2432030123880085,1,0,positive,0.878,institutional,0.3865,0.4469,0,1,0.0561,⚠️ FN,❌ FP
2026-04-20 13:17:50+00:00,unusual_whales_TG1,"The US Federal Aviation Administration has brought in Palantir, $PLTR,  to compete on a new artificial intelligence tool for air traffic management, per Bloomberg.",0.16695386976931686,0.2299312031241384,0,0,positive,0.8564,partnership,0.3607,0.3902,0,0,0.0537,✔️ TN,✔️ TN
2026-04-20 13:06:21+00:00,unusual_whales_TG1,Ken Griffin of Citadel has said there is an energy price shock occurring across the world.,-0.05877840435126172,0.06048135495263515,0,0,negative,0.8528,market_analysis,0.3518,0.4024,0,1,0.0584,✔️ TN,❌ FP
2026-04-20 12:39:41+00:00,unusual_whales_TG1,"IMF now sees the 2026 global GDP at 3.1%, down from 3.3% earlier in the year.",0.16816876131163624,0.03468522295038106,0,0,negative,0.9753,macro_economic,0.3431,0.3891,0,0,0.0488,✔️ TN,✔️ TN
2026-04-20 11:59:33+00:00,unusual_whales_TG1,"Stocks are hitting fresh highs as investors rush in, driven by fear of missing out, Barclays has said.",0.2200981552607634,0.17766205990849468,0,0,positive,0.8766,market_analysis,0.3599,0.4078,0,1,0.0608,✔️ TN,❌ FP
2026-04-20 11:20:21+00:00,unusual_whales_TG1,"JPMorgan says it sees little stock upside left in Europe this year, per Bloomberg.",0.17299190369660633,0.5263129860445366,0,1,negative,0.6992,macro_economic,0.3596,0.4015,0,1,0.0587,✔️ TN,✅ TP
2026-04-20 11:19:56+00:00,unusual_whales_TG1,"At least 10 workers at secretive government labs have died or disappeared since 2023, per CBS",0.18238347433927996,0.6706571291895742,0,1,negative,0.9002,regulatory,0.3426,0.3796,0,0,0.045,✔️ TN,⚠️ FN
2026-04-20 10:23:32+00:00,unusual_whales_TG1,"Ford’s top executive has said that allowing Chinese automakers to sell their cars in the US would be “devastating” to American manufacturing, per Bloomberg",-0.14482071713147796,-0.13282868525896957,0,0,negative,0.9078,institutional,0.3801,0.4158,0,1,0.0588,✔️ TN,❌ FP
2026-04-20 01:51:30+00:00,unusual_whales_TG1,"Iran says it launched drone attacks on U.S. military vessels in response to the U.S. striking and seizing an Iranian cargo ship in the Strait of Hormuz, according to Tasnim.",-0.2824883333857614,-0.3393340074861805,0,0,negative,0.7725,regulatory,0.3489,0.3886,0,0,0.0488,✔️ TN,✔️ TN
2026-04-20 01:37:43+00:00,unusual_whales_TG1,"Hassett: The big global economic disruption is really all about Asia. Asian economies are very dependent on oil from that region, and they're feeling real pain right now. In the US it's much different",0.10129215503715944,-0.18722767431925771,0,0,negative,0.9171,institutional,0.3695,0.3991,0,0,0.0567,✔️ TN,✔️ TN
2026-04-20 01:30:17+00:00,unusual_whales_TG1,"Hegseth: ""A note to the American media. I just can't help but notice the endless stream of garbage, the relentlessly negative coverage you cannot resist peddling despite the historic and important suc",0.354834810636592,-0.024711254364751786,1,0,negative,0.4981,defi,0.3792,0.4068,0,1,0.059,⚠️ FN,❌ FP
2026-04-20 01:18:08+00:00,unusual_whales_TG1,Treasury Secretary Scott Bessent says he’s “optimistic” consumers will see $3.00 gas again sometime between June 20 and September 20.,0.4203429399669288,0.10807395494409552,1,0,positive,0.8103,market_analysis,0.3742,0.4104,0,1,0.0635,⚠️ FN,❌ FP
2026-04-20 01:13:59+00:00,unusual_whales_TG1,"Trump says if Iran doesn't take the deal he ""is going to knock out every single Power Plant, and every single Bridge, in Iran. NO MORE MR. NICE GUY!.""",-0.08333781603012529,0.04533351264121356,0,0,negative,0.7066,partnership,0.3736,0.4029,0,1,0.0618,✔️ TN,❌ FP
2026-04-20 01:13:54+00:00,unusual_whales_TG1,"Senator Durbin: The mess we find ourselves in today is one the president has helped to create through his narcissism, impulsiveness, crude threats and lack of planning.",-0.08333781603012529,0.04533351264121356,0,0,negative,0.6978,market_analysis,0.3803,0.4129,0,1,0.0518,✔️ TN,❌ FP
2026-04-19 20:43:46+00:00,porter_news,JUST IN:  FBI Director Kash Patel says arrests are coming over 2020 election fraud.,0.12477024833304265,0.2766545474059949,0,0,negative,0.9314,regulatory,0.3965,0.4423,1,1,0.0678,❌ FP,❌ FP
2026-04-19 19:42:35+00:00,unusual_whales_TG1,"Hassett: The Federal Reserve has lost its way…when President Trump was running for office the first time, it looked like inflation was very high, but the Fed didn’t move.",-0.04719918817395565,-0.4588054418797338,0,0,negative,0.8555,macro_economic,0.3508,0.3797,0,0,0.0469,✔️ TN,✔️ TN
2026-04-19 13:49:16+00:00,unusual_whales_TG1,Bitcoin active addresses momentum drops to its lowest level since 2018.,-0.25105059934048674,0.2820170190178081,0,0,negative,0.9723,mining,0.3621,0.3871,0,0,0.0562,✔️ TN,✔️ TN
2026-04-19 12:46:20+00:00,porter_news,"JUST IN:  Trump just said if Iran doesn't take the deal he ""is going to knock out every single Power Plant, and every single Bridge, in Iran.",0.13361498119404489,0.5154420723631895,0,1,negative,0.8039,partnership,0.3962,0.4493,1,1,0.0821,❌ FP,✅ TP
